"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"FindFirstFileA","External[00033454]","External Function","2","KERNEL32.DLL::FindFirstFileA","HANDLE","HANDLE FindFirstFileA(LPCSTR lpFileName\, LPWIN32_FIND_DATAA lpFindFileData)"
"FindNextFileA","External[00033466]","External Function","2","KERNEL32.DLL::FindNextFileA","BOOL","BOOL FindNextFileA(HANDLE hFindFile\, LPWIN32_FIND_DATAA lpFindFileData)"
"SetFilePointer","External[00033476]","External Function","4","KERNEL32.DLL::SetFilePointer","DWORD","DWORD SetFilePointer(HANDLE hFile\, LONG lDistanceToMove\, PLONG lpDistanceToMoveHigh\, DWORD dwMoveMethod)"
"WriteFile","External[00033488]","External Function","5","KERNEL32.DLL::WriteFile","BOOL","BOOL WriteFile(HANDLE hFile\, LPCVOID lpBuffer\, DWORD nNumberOfBytesToWrite\, LPDWORD lpNumberOfBytesWritten\, LPOVERLAPPED lpOverlapped)"
"GetLastError","External[00033494]","External Function","0","KERNEL32.DLL::GetLastError","DWORD","DWORD GetLastError(void)"
"GetFileTime","External[000334a4]","External Function","4","KERNEL32.DLL::GetFileTime","BOOL","BOOL GetFileTime(HANDLE hFile\, LPFILETIME lpCreationTime\, LPFILETIME lpLastAccessTime\, LPFILETIME lpLastWriteTime)"
"CreateFileA","External[000334b2]","External Function","7","KERNEL32.DLL::CreateFileA","HANDLE","HANDLE CreateFileA(LPCSTR lpFileName\, DWORD dwDesiredAccess\, DWORD dwShareMode\, LPSECURITY_ATTRIBUTES lpSecurityAttributes\, DWORD dwCreationDisposition\, DWORD dwFlagsAndAttributes\, HANDLE hTemplateFile)"
"CloseHandle","External[000334c0]","External Function","1","KERNEL32.DLL::CloseHandle","BOOL","BOOL CloseHandle(HANDLE hObject)"
"ReadFile","External[000334ce]","External Function","5","KERNEL32.DLL::ReadFile","BOOL","BOOL ReadFile(HANDLE hFile\, LPVOID lpBuffer\, DWORD nNumberOfBytesToRead\, LPDWORD lpNumberOfBytesRead\, LPOVERLAPPED lpOverlapped)"
"CreateDirectoryA","External[000334da]","External Function","2","KERNEL32.DLL::CreateDirectoryA","BOOL","BOOL CreateDirectoryA(LPCSTR lpPathName\, LPSECURITY_ATTRIBUTES lpSecurityAttributes)"
"DeleteFileA","External[000334ee]","External Function","1","KERNEL32.DLL::DeleteFileA","BOOL","BOOL DeleteFileA(LPCSTR lpFileName)"
"CreateSemaphoreA","External[000334fc]","External Function","4","KERNEL32.DLL::CreateSemaphoreA","HANDLE","HANDLE CreateSemaphoreA(LPSECURITY_ATTRIBUTES lpSemaphoreAttributes\, LONG lInitialCount\, LONG lMaximumCount\, LPCSTR lpName)"
"ReleaseSemaphore","External[00033510]","External Function","3","KERNEL32.DLL::ReleaseSemaphore","BOOL","BOOL ReleaseSemaphore(HANDLE hSemaphore\, LONG lReleaseCount\, LPLONG lpPreviousCount)"
"WaitForSingleObject","External[00033524]","External Function","2","KERNEL32.DLL::WaitForSingleObject","DWORD","DWORD WaitForSingleObject(HANDLE hHandle\, DWORD dwMilliseconds)"
"CreateMutexA","External[0003353a]","External Function","3","KERNEL32.DLL::CreateMutexA","HANDLE","HANDLE CreateMutexA(LPSECURITY_ATTRIBUTES lpMutexAttributes\, BOOL bInitialOwner\, LPCSTR lpName)"
"ReleaseMutex","External[0003354a]","External Function","1","KERNEL32.DLL::ReleaseMutex","BOOL","BOOL ReleaseMutex(HANDLE hMutex)"
"InitializeCriticalSection","External[0003355a]","External Function","1","KERNEL32.DLL::InitializeCriticalSection","void","void InitializeCriticalSection(LPCRITICAL_SECTION lpCriticalSection)"
"DeleteCriticalSection","External[00033576]","External Function","1","KERNEL32.DLL::DeleteCriticalSection","void","void DeleteCriticalSection(LPCRITICAL_SECTION lpCriticalSection)"
"LeaveCriticalSection","External[0003358e]","External Function","1","KERNEL32.DLL::LeaveCriticalSection","void","void LeaveCriticalSection(LPCRITICAL_SECTION lpCriticalSection)"
"EnterCriticalSection","External[000335a6]","External Function","1","KERNEL32.DLL::EnterCriticalSection","void","void EnterCriticalSection(LPCRITICAL_SECTION lpCriticalSection)"
"ResumeThread","External[000335be]","External Function","1","KERNEL32.DLL::ResumeThread","DWORD","DWORD ResumeThread(HANDLE hThread)"
"SetThreadPriority","External[000335ce]","External Function","2","KERNEL32.DLL::SetThreadPriority","BOOL","BOOL SetThreadPriority(HANDLE hThread\, int nPriority)"
"TerminateThread","External[000335e2]","External Function","2","KERNEL32.DLL::TerminateThread","BOOL","BOOL TerminateThread(HANDLE hThread\, DWORD dwExitCode)"
"GetCurrentThreadId","External[000335f4]","External Function","0","KERNEL32.DLL::GetCurrentThreadId","DWORD","DWORD GetCurrentThreadId(void)"
"SuspendThread","External[0003360a]","External Function","1","KERNEL32.DLL::SuspendThread","DWORD","DWORD SuspendThread(HANDLE hThread)"
"GetThreadPriority","External[0003361a]","External Function","1","KERNEL32.DLL::GetThreadPriority","int","int GetThreadPriority(HANDLE hThread)"
"GetCurrentThread","External[0003362e]","External Function","0","KERNEL32.DLL::GetCurrentThread","HANDLE","HANDLE GetCurrentThread(void)"
"Sleep","External[00033642]","External Function","1","KERNEL32.DLL::Sleep","void","void Sleep(DWORD dwMilliseconds)"
"LoadLibraryA","External[0003364a]","External Function","1","KERNEL32.DLL::LoadLibraryA","HMODULE","HMODULE LoadLibraryA(LPCSTR lpLibFileName)"
"GetProcAddress","External[0003365a]","External Function","2","KERNEL32.DLL::GetProcAddress","FARPROC","FARPROC GetProcAddress(HMODULE hModule\, LPCSTR lpProcName)"
"GetModuleHandleA","External[0003366c]","External Function","1","KERNEL32.DLL::GetModuleHandleA","HMODULE","HMODULE GetModuleHandleA(LPCSTR lpModuleName)"
"GetDateFormatA","External[00033680]","External Function","6","KERNEL32.DLL::GetDateFormatA","int","int GetDateFormatA(LCID Locale\, DWORD dwFlags\, SYSTEMTIME * lpDate\, LPCSTR lpFormat\, LPSTR lpDateStr\, int cchDate)"
"GetLocalTime","External[00033692]","External Function","1","KERNEL32.DLL::GetLocalTime","void","void GetLocalTime(LPSYSTEMTIME lpSystemTime)"
"SetConsoleTextAttribute","External[000336a2]","External Function","2","KERNEL32.DLL::SetConsoleTextAttribute","BOOL","BOOL SetConsoleTextAttribute(HANDLE hConsoleOutput\, WORD wAttributes)"
"GetStdHandle","External[000336bc]","External Function","1","KERNEL32.DLL::GetStdHandle","HANDLE","HANDLE GetStdHandle(DWORD nStdHandle)"
"FreeLibrary","External[000336cc]","External Function","1","KERNEL32.DLL::FreeLibrary","BOOL","BOOL FreeLibrary(HMODULE hLibModule)"
"QueryPerformanceCounter","External[000336da]","External Function","1","KERNEL32.DLL::QueryPerformanceCounter","BOOL","BOOL QueryPerformanceCounter(LARGE_INTEGER * lpPerformanceCount)"
"QueryPerformanceFrequency","External[000336f4]","External Function","1","KERNEL32.DLL::QueryPerformanceFrequency","BOOL","BOOL QueryPerformanceFrequency(LARGE_INTEGER * lpFrequency)"
"GetVersionExA","External[00033710]","External Function","1","KERNEL32.DLL::GetVersionExA","BOOL","BOOL GetVersionExA(LPOSVERSIONINFOA lpVersionInformation)"
"GetComputerNameA","External[00033720]","External Function","2","KERNEL32.DLL::GetComputerNameA","BOOL","BOOL GetComputerNameA(LPSTR lpBuffer\, LPDWORD nSize)"
"GetWindowsDirectoryA","External[00033734]","External Function","2","KERNEL32.DLL::GetWindowsDirectoryA","UINT","UINT GetWindowsDirectoryA(LPSTR lpBuffer\, UINT uSize)"
"GetSystemDirectoryA","External[0003374c]","External Function","2","KERNEL32.DLL::GetSystemDirectoryA","UINT","UINT GetSystemDirectoryA(LPSTR lpBuffer\, UINT uSize)"
"GetSystemInfo","External[00033762]","External Function","1","KERNEL32.DLL::GetSystemInfo","void","void GetSystemInfo(LPSYSTEM_INFO lpSystemInfo)"
"GlobalMemoryStatus","External[00033772]","External Function","1","KERNEL32.DLL::GlobalMemoryStatus","void","void GlobalMemoryStatus(LPMEMORYSTATUS lpBuffer)"
"GlobalAlloc","External[00033788]","External Function","2","KERNEL32.DLL::GlobalAlloc","HGLOBAL","HGLOBAL GlobalAlloc(UINT uFlags\, SIZE_T dwBytes)"
"GlobalFree","External[00033796]","External Function","1","KERNEL32.DLL::GlobalFree","HGLOBAL","HGLOBAL GlobalFree(HGLOBAL hMem)"
"SetDlgItemTextA","External[000337b2]","External Function","3","USER32.DLL::SetDlgItemTextA","BOOL","BOOL SetDlgItemTextA(HWND hDlg\, int nIDDlgItem\, LPCSTR lpString)"
"SetDlgItemInt","External[000337c4]","External Function","4","USER32.DLL::SetDlgItemInt","BOOL","BOOL SetDlgItemInt(HWND hDlg\, int nIDDlgItem\, UINT uValue\, BOOL bSigned)"
"EndDialog","External[000337d4]","External Function","2","USER32.DLL::EndDialog","BOOL","BOOL EndDialog(HWND hDlg\, INT_PTR nResult)"
"GetLastActivePopup","External[000337e0]","External Function","1","USER32.DLL::GetLastActivePopup","HWND","HWND GetLastActivePopup(HWND hWnd)"
"GetActiveWindow","External[000337f6]","External Function","0","USER32.DLL::GetActiveWindow","HWND","HWND GetActiveWindow(void)"
"DialogBoxParamA","External[00033808]","External Function","5","USER32.DLL::DialogBoxParamA","INT_PTR","INT_PTR DialogBoxParamA(HINSTANCE hInstance\, LPCSTR lpTemplateName\, HWND hWndParent\, DLGPROC lpDialogFunc\, LPARAM dwInitParam)"
"GetUserNameA","External[00033826]","External Function","2","ADVAPI32.DLL::GetUserNameA","BOOL","BOOL GetUserNameA(LPSTR lpBuffer\, LPDWORD pcbBuffer)"
"fmod","External[00033844]","External Function","2","LIBMMD.DLL::fmod","double","double fmod(double _X\, double _Y)"
"log","External[0003384c]","External Function","1","LIBMMD.DLL::log","double","double log(double _X)"
"pow","External[00033852]","External Function","2","LIBMMD.DLL::pow","double","double pow(double _X\, double _Y)"
"exp","External[00033858]","External Function","1","LIBMMD.DLL::exp","double","double exp(double _X)"
"atan","External[0003385e]","External Function","1","LIBMMD.DLL::atan","double","double atan(double _X)"
"acos","External[00033866]","External Function","1","LIBMMD.DLL::acos","double","double acos(double _X)"
"asin","External[0003386e]","External Function","1","LIBMMD.DLL::asin","double","double asin(double _X)"
"operator_delete","External[00033882]","External Function","1","MSVCRT.DLL::operator_delete","void","void operator_delete(void * param_1)"
"operator_new","External[00033892]","External Function","1","MSVCRT.DLL::operator_new","void *","void * operator_new(uint param_1)"
"_vsnprintf","External[000338a2]","External Function","4","MSVCRT.DLL::_vsnprintf","int","int _vsnprintf(char * _Dest\, size_t _Count\, char * _Format\, va_list _Args)"
"_vsnwprintf","External[000338b0]","External Function","4","MSVCRT.DLL::_vsnwprintf","int","int _vsnwprintf(wchar_t * _Dest\, size_t _Count\, wchar_t * _Format\, va_list _Args)"
"malloc","External[000338be]","External Function","1","MSVCRT.DLL::malloc","void *","void * malloc(size_t _Size)"
"free","External[000338c8]","External Function","1","MSVCRT.DLL::free","void","void free(void * _Memory)"
"_purecall","External[000338d0]","External Function","0","MSVCRT.DLL::_purecall","undefined","undefined _purecall()"
"_beginthreadex","External[000338dc]","External Function","6","MSVCRT.DLL::_beginthreadex","uintptr_t","uintptr_t _beginthreadex(void * _Security\, uint _StackSize\, _StartAddress * _StartAddress\, void * _ArgList\, uint _InitFlag\, uint * _ThrdAddr)"
"_endthreadex","External[000338ee]","External Function","1","MSVCRT.DLL::_endthreadex","void","void _endthreadex(uint _Retval)"
"strncmp","External[000338fe]","External Function","3","MSVCRT.DLL::strncmp","int","int strncmp(char * _Str1\, char * _Str2\, size_t _MaxCount)"
"strstr","External[00033908]","External Function","2","MSVCRT.DLL::strstr","char *","char * strstr(char * _Str\, char * _SubStr)"
"strchr","External[00033912]","External Function","2","MSVCRT.DLL::strchr","char *","char * strchr(char * _Str\, int _Val)"
"raise","External[0003391c]","External Function","1","MSVCRT.DLL::raise","int","int raise(int _SigNum)"
"_exit","External[00033924]","External Function","1","MSVCRT.DLL::_exit","void","void _exit(int _Code)"
"vsprintf","External[0003392c]","External Function","3","MSVCRT.DLL::vsprintf","int","int vsprintf(char * _Dest\, char * _Format\, va_list _Args)"
"printf","External[00033938]","External Function","1","MSVCRT.DLL::printf","int","int printf(char * _Format\, ...)"
"vprintf","External[00033942]","External Function","2","MSVCRT.DLL::vprintf","int","int vprintf(char * _Format\, va_list _ArgList)"
"iswspace","External[0003394c]","External Function","1","MSVCRT.DLL::iswspace","int","int iswspace(wint_t _C)"
"iswalnum","External[00033958]","External Function","1","MSVCRT.DLL::iswalnum","int","int iswalnum(wint_t _C)"
"iswxdigit","External[00033964]","External Function","1","MSVCRT.DLL::iswxdigit","int","int iswxdigit(wint_t _C)"
"iswdigit","External[00033970]","External Function","1","MSVCRT.DLL::iswdigit","int","int iswdigit(wint_t _C)"
"iswalpha","External[0003397c]","External Function","1","MSVCRT.DLL::iswalpha","int","int iswalpha(wint_t _C)"
"swscanf","External[00033988]","External Function","2","MSVCRT.DLL::swscanf","int","int swscanf(wchar_t * _Src\, wchar_t * _Format\, ...)"
"_isnan","External[00033992]","External Function","1","MSVCRT.DLL::_isnan","int","int _isnan(double _X)"
"_finite","External[0003399c]","External Function","1","MSVCRT.DLL::_finite","int","int _finite(double _X)"
"sscanf","External[000339a6]","External Function","2","MSVCRT.DLL::sscanf","int","int sscanf(char * _Src\, char * _Format\, ...)"
"realloc","External[000339b0]","External Function","2","MSVCRT.DLL::realloc","void *","void * realloc(void * _Memory\, size_t _NewSize)"
"calloc","External[000339ba]","External Function","2","MSVCRT.DLL::calloc","void *","void * calloc(size_t _Count\, size_t _Size)"
"sprintf","External[000339c4]","External Function","2","MSVCRT.DLL::sprintf","int","int sprintf(char * _Dest\, char * _Format\, ...)"
"strncpy","External[000339ce]","External Function","3","MSVCRT.DLL::strncpy","char *","char * strncpy(char * _Dest\, char * _Source\, size_t _Count)"
"wcsncmp","External[000339d8]","External Function","3","MSVCRT.DLL::wcsncmp","int","int wcsncmp(wchar_t * _Str1\, wchar_t * _Str2\, size_t _MaxCount)"
"wcscmp","External[000339e2]","External Function","2","MSVCRT.DLL::wcscmp","int","int wcscmp(wchar_t * _Str1\, wchar_t * _Str2)"
"wcsncpy","External[000339ec]","External Function","3","MSVCRT.DLL::wcsncpy","wchar_t *","wchar_t * wcsncpy(wchar_t * _Dest\, wchar_t * _Source\, size_t _Count)"
"wcscpy","External[000339f6]","External Function","2","MSVCRT.DLL::wcscpy","wchar_t *","wchar_t * wcscpy(wchar_t * _Dest\, wchar_t * _Source)"
"wcslen","External[00033a00]","External Function","1","MSVCRT.DLL::wcslen","size_t","size_t wcslen(wchar_t * _Str)"
"time","External[00033a0a]","External Function","1","MSVCRT.DLL::time","time_t","time_t time(time_t * _Time)"
"localtime","External[00033a12]","External Function","1","MSVCRT.DLL::localtime","tm *","tm * localtime(time_t * _Time)"
"vswprintf","External[00033a1e]","External Function","4","MSVCRT.DLL::vswprintf","int","int vswprintf(wchar_t * _String\, size_t _Count\, wchar_t * _Format\, va_list _Ap)"
"wcsstr","External[00033a2a]","External Function","2","MSVCRT.DLL::wcsstr","wchar_t *","wchar_t * wcsstr(wchar_t * _Str\, wchar_t * _SubStr)"
"wcschr","External[00033a34]","External Function","2","MSVCRT.DLL::wcschr","wchar_t *","wchar_t * wcschr(wchar_t * _Str\, wchar_t _Ch)"
"__dllonexit","External[00033a4a]","External Function","0","MSVCRT.DLL::__dllonexit","undefined","undefined __dllonexit()"
"_onexit","External[00033a58]","External Function","1","MSVCRT.DLL::_onexit","_onexit_t","_onexit_t _onexit(_onexit_t _Func)"
"_initterm","External[00033a62]","External Function","0","MSVCRT.DLL::_initterm","undefined","undefined _initterm()"
"_adjust_fdiv","External[00033a6e]","External Data","","","","_adjust_fdiv"
"DisableThreadLibraryCalls","External[00033a7e]","External Function","1","KERNEL32.DLL::DisableThreadLibraryCalls","BOOL","BOOL DisableThreadLibraryCalls(HMODULE hLibModule)"
"_strnicmp","External[00033a9a]","External Function","3","MSVCRT.DLL::_strnicmp","int","int _strnicmp(char * _Str1\, char * _Str2\, size_t _MaxCount)"
"_stricmp","External[00033aa6]","External Function","2","MSVCRT.DLL::_stricmp","int","int _stricmp(char * _Str1\, char * _Str2)"
"_strlwr","External[00033ab2]","External Function","1","MSVCRT.DLL::_strlwr","char *","char * _strlwr(char * _String)"
"_strupr","External[00033abc]","External Function","1","MSVCRT.DLL::_strupr","char *","char * _strupr(char * _Str)"
"_getcwd","External[00033ac6]","External Function","2","MSVCRT.DLL::_getcwd","char *","char * _getcwd(char * _DstBuf\, int _SizeInBytes)"
"_wcsnicmp","External[00033ad0]","External Function","3","MSVCRT.DLL::_wcsnicmp","int","int _wcsnicmp(wchar_t * _Str1\, wchar_t * _Str2\, size_t _MaxCount)"
"_wcsicmp","External[00033adc]","External Function","2","MSVCRT.DLL::_wcsicmp","int","int _wcsicmp(wchar_t * _Str1\, wchar_t * _Str2)"
"_wcslwr","External[00033ae8]","External Function","1","MSVCRT.DLL::_wcslwr","wchar_t *","wchar_t * _wcslwr(wchar_t * _String)"
"_wcsupr","External[00033af2]","External Function","1","MSVCRT.DLL::_wcsupr","wchar_t *","wchar_t * _wcsupr(wchar_t * _Str)"
"Ordinal_86","10006200","Function","2","Toshi::TNativeFileSystem::TNativeFileSystem","","Ordinal_86"
"TNativeFileSystem","10006200","Function","2","Toshi::TNativeFileSystem::TNativeFileSystem","undefined","undefined TNativeFileSystem(TNativeFileSystem * this\, char * param_1)"
"??0TNativeFileSystem@Toshi@@QAE@PBD@Z","10006200","Function","2","Toshi::TNativeFileSystem::TNativeFileSystem","","??0TNativeFileSystem@Toshi@@QAE@PBD@Z"
"Ordinal_219","10006270","Function","1","Toshi::TNativeFileSystem::~TNativeFileSystem","","Ordinal_219"
"~TNativeFileSystem","10006270","Function","1","Toshi::TNativeFileSystem::~TNativeFileSystem","void","void ~TNativeFileSystem(TNativeFileSystem * this)"
"??1TNativeFileSystem@Toshi@@UAE@XZ","10006270","Function","1","Toshi::TNativeFileSystem::~TNativeFileSystem","","??1TNativeFileSystem@Toshi@@UAE@XZ"
"Ordinal_657","100062d0","Function","3","Toshi::TNativeFileSystem::CreateFile","","Ordinal_657"
"CreateFile","100062d0","Function","3","Toshi::TNativeFileSystem::CreateFile","TFile *","TFile * CreateFile(TNativeFileSystem * this\, TCString * param_1\, uint param_2)"
"?CreateFile@TNativeFileSystem@Toshi@@UAEPAVTFile@2@ABVTCString@2@I@Z","100062d0","Function","3","Toshi::TNativeFileSystem::CreateFile","","?CreateFile@TNativeFileSystem@Toshi@@UAEPAVTFile@2@ABVTCString@2@I@Z"
"Ordinal_734","10006340","Function","2","Toshi::TNativeFileSystem::DestroyFile","","Ordinal_734"
"DestroyFile","10006340","Function","2","Toshi::TNativeFileSystem::DestroyFile","void","void DestroyFile(TNativeFileSystem * this\, TFile * param_1)"
"?DestroyFile@TNativeFileSystem@Toshi@@UAEXPAVTFile@2@@Z","10006340","Function","2","Toshi::TNativeFileSystem::DestroyFile","","?DestroyFile@TNativeFileSystem@Toshi@@UAEXPAVTFile@2@@Z"
"Ordinal_1233","10006370","Function","2","Toshi::TNativeFileSystem::MakeInternalPath","","Ordinal_1233"
"MakeInternalPath","10006370","Function","2","Toshi::TNativeFileSystem::MakeInternalPath","TCString","TCString MakeInternalPath(TNativeFileSystem * this\, TCString * param_1)"
"?MakeInternalPath@TNativeFileSystem@Toshi@@UBE?AVTCString@2@ABV32@@Z","10006370","Function","2","Toshi::TNativeFileSystem::MakeInternalPath","","?MakeInternalPath@TNativeFileSystem@Toshi@@UBE?AVTCString@2@ABV32@@Z"
"Ordinal_913","10006450","Function","4","Toshi::TNativeFileSystem::GetFirstFile","","Ordinal_913"
"GetFirstFile","10006450","Function","4","Toshi::TNativeFileSystem::GetFirstFile","bool","bool GetFirstFile(TNativeFileSystem * this\, TCString * param_1\, TCString * param_2\, uint param_3)"
"?GetFirstFile@TNativeFileSystem@Toshi@@UAE_NABVTCString@2@AAV32@I@Z","10006450","Function","4","Toshi::TNativeFileSystem::GetFirstFile","","?GetFirstFile@TNativeFileSystem@Toshi@@UAE_NABVTCString@2@AAV32@I@Z"
"Ordinal_970","100065b0","Function","3","Toshi::TNativeFileSystem::GetNextFile","","Ordinal_970"
"GetNextFile","100065b0","Function","3","Toshi::TNativeFileSystem::GetNextFile","bool","bool GetNextFile(TNativeFileSystem * this\, TCString * param_1\, uint param_2)"
"?GetNextFile@TNativeFileSystem@Toshi@@UAE_NAAVTCString@2@I@Z","100065b0","Function","3","Toshi::TNativeFileSystem::GetNextFile","","?GetNextFile@TNativeFileSystem@Toshi@@UAE_NAAVTCString@2@I@Z"
"Ordinal_1377","10006640","Function","3","Toshi::TNativeFile::Read","","Ordinal_1377"
"Read","10006640","Function","3","Toshi::TNativeFile::Read","int","int Read(TNativeFile * this\, void * param_1\, int param_2)"
"?Read@TNativeFile@Toshi@@UAEHPAXH@Z","10006640","Function","3","Toshi::TNativeFile::Read","","?Read@TNativeFile@Toshi@@UAEHPAXH@Z"
"Ordinal_1677","10006780","Function","3","Toshi::TNativeFile::Write","","Ordinal_1677"
"Write","10006780","Function","3","Toshi::TNativeFile::Write","int","int Write(TNativeFile * this\, void * param_1\, int param_2)"
"?Write@TNativeFile@Toshi@@UAEHPBXH@Z","10006780","Function","3","Toshi::TNativeFile::Write","","?Write@TNativeFile@Toshi@@UAEHPBXH@Z"
"Ordinal_1460","10006880","Function","3","Toshi::TNativeFile::Seek","","Ordinal_1460"
"Seek","10006880","Function","3","Toshi::TNativeFile::Seek","bool","bool Seek(TNativeFile * this\, int param_1\, TSEEK param_2)"
"?Seek@TNativeFile@Toshi@@UAE_NHW4TSEEK@TFile@2@@Z","10006880","Function","3","Toshi::TNativeFile::Seek","","?Seek@TNativeFile@Toshi@@UAE_NHW4TSEEK@TFile@2@@Z"
"Ordinal_1008","10006900","Function","1","Toshi::TNativeFile::GetSize","","Ordinal_1008"
"GetSize","10006900","Function","1","Toshi::TNativeFile::GetSize","int","int GetSize(TNativeFile * this)"
"?GetSize@TNativeFile@Toshi@@UAEHXZ","10006900","Function","1","Toshi::TNativeFile::GetSize","","?GetSize@TNativeFile@Toshi@@UAEHXZ"
"Ordinal_898","10006930","Function","1","Toshi::TNativeFile::GetDate","","Ordinal_898"
"GetDate","10006930","Function","1","Toshi::TNativeFile::GetDate","__uint64","__uint64 GetDate(TNativeFile * this)"
"?GetDate@TNativeFile@Toshi@@UAE_KXZ","10006930","Function","1","Toshi::TNativeFile::GetDate","","?GetDate@TNativeFile@Toshi@@UAE_KXZ"
"Ordinal_875","10006970","Function","1","Toshi::TNativeFile::GetCChar","","Ordinal_875"
"GetCChar","10006970","Function","1","Toshi::TNativeFile::GetCChar","int","int GetCChar(TNativeFile * this)"
"?GetCChar@TNativeFile@Toshi@@UAEHXZ","10006970","Function","1","Toshi::TNativeFile::GetCChar","","?GetCChar@TNativeFile@Toshi@@UAEHXZ"
"Ordinal_1064","100069d0","Function","1","Toshi::TNativeFile::GetWChar","","Ordinal_1064"
"GetWChar","100069d0","Function","1","Toshi::TNativeFile::GetWChar","int","int GetWChar(TNativeFile * this)"
"?GetWChar@TNativeFile@Toshi@@UAEHXZ","100069d0","Function","1","Toshi::TNativeFile::GetWChar","","?GetWChar@TNativeFile@Toshi@@UAEHXZ"
"Ordinal_1640","10006a40","Function","3","Toshi::TNativeFile::VCPrintf","","Ordinal_1640"
"VCPrintf","10006a40","Function","3","Toshi::TNativeFile::VCPrintf","int","int VCPrintf(TNativeFile * this\, char * param_1\, char * param_2)"
"?VCPrintf@TNativeFile@Toshi@@UAEHPBDPAD@Z","10006a40","Function","3","Toshi::TNativeFile::VCPrintf","","?VCPrintf@TNativeFile@Toshi@@UAEHPBDPAD@Z"
"Ordinal_1670","10006aa0","Function","3","Toshi::TNativeFile::VWPrintf","","Ordinal_1670"
"VWPrintf","10006aa0","Function","3","Toshi::TNativeFile::VWPrintf","int","int VWPrintf(TNativeFile * this\, ushort * param_1\, char * param_2)"
"?VWPrintf@TNativeFile@Toshi@@UAEHPBGPAD@Z","10006aa0","Function","3","Toshi::TNativeFile::VWPrintf","","?VWPrintf@TNativeFile@Toshi@@UAEHPBGPAD@Z"
"Ordinal_83","10006b00","Function","2","Toshi::TNativeFile::TNativeFile","","Ordinal_83"
"TNativeFile","10006b00","Function","2","Toshi::TNativeFile::TNativeFile","undefined","undefined TNativeFile(TNativeFile * this\, TNativeFileSystem * param_1)"
"??0TNativeFile@Toshi@@IAE@PAVTNativeFileSystem@1@@Z","10006b00","Function","2","Toshi::TNativeFile::TNativeFile","","??0TNativeFile@Toshi@@IAE@PAVTNativeFileSystem@1@@Z"
"Ordinal_1319","10006b40","Function","3","Toshi::TNativeFile::Open","","Ordinal_1319"
"Open","10006b40","Function","3","Toshi::TNativeFile::Open","bool","bool Open(TNativeFile * this\, TCString * param_1\, uint param_2)"
"?Open@TNativeFile@Toshi@@IAE_NABVTCString@2@I@Z","10006b40","Function","3","Toshi::TNativeFile::Open","","?Open@TNativeFile@Toshi@@IAE_NABVTCString@2@I@Z"
"Ordinal_605","10006c80","Function","1","Toshi::TNativeFile::Close","","Ordinal_605"
"Close","10006c80","Function","1","Toshi::TNativeFile::Close","void","void Close(TNativeFile * this)"
"?Close@TNativeFile@Toshi@@IAEXXZ","10006c80","Function","1","Toshi::TNativeFile::Close","","?Close@TNativeFile@Toshi@@IAEXXZ"
"Ordinal_1385","10006cf0","Function","3","Toshi::TNativeFile::ReadUnbuffered","","Ordinal_1385"
"ReadUnbuffered","10006cf0","Function","3","Toshi::TNativeFile::ReadUnbuffered","int","int ReadUnbuffered(TNativeFile * this\, void * param_1\, int param_2)"
"?ReadUnbuffered@TNativeFile@Toshi@@AAEHPAXH@Z","10006cf0","Function","3","Toshi::TNativeFile::ReadUnbuffered","","?ReadUnbuffered@TNativeFile@Toshi@@AAEHPAXH@Z"
"Ordinal_1202","10006d70","Function","2","Toshi::TNativeFile::LoadBuffer","","Ordinal_1202"
"LoadBuffer","10006d70","Function","2","Toshi::TNativeFile::LoadBuffer","bool","bool LoadBuffer(TNativeFile * this\, int param_1)"
"?LoadBuffer@TNativeFile@Toshi@@AAE_NH@Z","10006d70","Function","2","Toshi::TNativeFile::LoadBuffer","","?LoadBuffer@TNativeFile@Toshi@@AAE_NH@Z"
"Ordinal_836","10006e20","Function","1","Toshi::TNativeFile::FlushWriteBuffer","","Ordinal_836"
"FlushWriteBuffer","10006e20","Function","1","Toshi::TNativeFile::FlushWriteBuffer","int","int FlushWriteBuffer(TNativeFile * this)"
"?FlushWriteBuffer@TNativeFile@Toshi@@AAEHXZ","10006e20","Function","1","Toshi::TNativeFile::FlushWriteBuffer","","?FlushWriteBuffer@TNativeFile@Toshi@@AAEHXZ"
"Ordinal_218","10006ea0","Function","1","Toshi::TNativeFile::~TNativeFile","","Ordinal_218"
"~TNativeFile","10006ea0","Function","1","Toshi::TNativeFile::~TNativeFile","void","void ~TNativeFile(TNativeFile * this)"
"??1TNativeFile@Toshi@@MAE@XZ","10006ea0","Function","1","Toshi::TNativeFile::~TNativeFile","","??1TNativeFile@Toshi@@MAE@XZ"
"Ordinal_1358","10006eb0","Function","2","Toshi::TNativeFile::PutWChar","","Ordinal_1358"
"PutWChar","10006eb0","Function","2","Toshi::TNativeFile::PutWChar","int","int PutWChar(TNativeFile * this\, ushort param_1)"
"?PutWChar@TNativeFile@Toshi@@UAEHG@Z","10006eb0","Function","2","Toshi::TNativeFile::PutWChar","","?PutWChar@TNativeFile@Toshi@@UAEHG@Z"
"Ordinal_1354","10006ee0","Function","2","Toshi::TNativeFile::PutCChar","","Ordinal_1354"
"PutCChar","10006ee0","Function","2","Toshi::TNativeFile::PutCChar","int","int PutCChar(TNativeFile * this\, char param_1)"
